date,coast,species_code,species_name,obs_freq,ind_count,windspeed
2024-09-26,East,commer,Common Merganser,0,0,34.9
2024-09-26,East,comeid,Common Eider,0,0,34.9
2024-09-26,East,norsho,Northern Shoveler,0,0,34.9
2024-01-05,West,mallar3,Mallard,1,1,34.9
2024-01-05,West,gadwal1,Gadwall,0,0,34.9
2024-01-05,West,eurwig,Eurasian Wigeon,1,1,34.9
2024-01-05,West,norpin,Northern Pintail,0,0,34.9
2024-09-26,East,norpin,Northern Pintail,0,0,34.9
2024-01-05,West,tufduc,Tufted Duck,0,0,34.9
2024-01-05,West,commer,Common Merganser,0,0,34.9
2024-08-21,East,eurwig,Eurasian Wigeon,0,0,35.0
2024-08-21,East,norpin,Northern Pintail,0,0,35.0
2024-08-21,East,compocha,Common Pochard,0,0,35.0
2024-08-21,East,norsho,Northern Shoveler,0,0,35.0
2024-08-21,East,commer,Common Merganser,0,0,35.0
2024-08-21,East,comeid,Common Eider,0,0,35.0
2024-08-21,East,gadwal1,Gadwall,0,0,35.0
2024-08-21,East,tufduc,Tufted Duck,0,0,35.0
2024-08-21,East,mallar3,Mallard,0,0,35.0
2024-08-21,West,compocha,Common Pochard,0,0,35.0
2024-08-21,West,comeid,Common Eider,0,0,35.0
2024-08-21,West,commer,Common Merganser,0,0,35.0
2024-08-21,West,tufduc,Tufted Duck,0,0,35.0
2024-08-21,West,norpin,Northern Pintail,0,0,35.0
2024-08-21,West,eurwig,Eurasian Wigeon,0,0,35.0
2024-08-21,West,gadwal1,Gadwall,0,0,35.0
2024-08-21,West,mallar3,Mallard,0,0,35.0
2024-08-21,West,norsho,Northern Shoveler,0,0,35.0
2024-10-13,West,eurwig,Eurasian Wigeon,1,46,35.2
2024-10-13,West,norpin,Northern Pintail,1,204,35.2
2024-10-13,West,compocha,Common Pochard,0,0,35.2
2024-10-13,West,tufduc,Tufted Duck,0,0,35.2
2024-10-13,West,commer,Common Merganser,0,0,35.2
2024-10-13,West,comeid,Common Eider,1,2,35.2
2024-10-13,West,norsho,Northern Shoveler,1,2,35.2
2024-10-13,East,mallar3,Mallard,0,0,35.2
2024-10-13,East,norsho,Northern Shoveler,0,0,35.2
2024-10-13,East,eurwig,Eurasian Wigeon,0,0,35.2
2024-10-13,East,norpin,Northern Pintail,0,0,35.2
2024-10-13,East,compocha,Common Pochard,0,0,35.2
2024-10-13,East,tufduc,Tufted Duck,0,0,35.2
2024-10-13,East,commer,Common Merganser,0,0,35.2
2024-10-13,East,comeid,Common Eider,0,0,35.2
2024-10-13,West,gadwal1,Gadwall,0,0,35.2
2024-10-13,East,gadwal1,Gadwall,0,0,35.2
2024-10-13,West,mallar3,Mallard,1,6,35.2
2024-10-31,West,compocha,Common Pochard,0,0,35.2
2024-10-31,East,comeid,Common Eider,1,3,35.2
2024-10-31,West,mallar3,Mallard,1,1,35.2
2024-10-31,West,gadwal1,Gadwall,0,0,35.2
2024-10-31,West,eurwig,Eurasian Wigeon,1,24,35.2
2024-10-31,West,norpin,Northern Pintail,0,0,35.2
2024-10-31,West,tufduc,Tufted Duck,0,0,35.2
2024-10-31,West,commer,Common Merganser,0,0,35.2
2024-10-31,West,comeid,Common Eider,0,0,35.2
2024-10-31,East,norsho,Northern Shoveler,0,0,35.2
2024-10-31,East,mallar3,Mallard,1,32,35.2
2024-10-31,East,gadwal1,Gadwall,0,0,35.2
2024-10-31,East,eurwig,Eurasian Wigeon,0,0,35.2
2024-10-31,East,norpin,Northern Pintail,0,0,35.2
2024-10-31,East,compocha,Common Pochard,0,0,35.2
2024-10-31,East,tufduc,Tufted Duck,0,0,35.2
2024-10-31,East,commer,Common Merganser,0,0,35.2
2024-10-31,West,norsho,Northern Shoveler,1,1,35.2
2024-10-27,East,comeid,Common Eider,0,0,35.3
2024-10-27,East,commer,Common Merganser,0,0,35.3
2024-10-27,East,tufduc,Tufted Duck,0,0,35.3
2024-10-27,East,norpin,Northern Pintail,0,0,35.3
2024-10-27,East,eurwig,Eurasian Wigeon,1,5,35.3
2024-10-27,East,gadwal1,Gadwall,0,0,35.3
2024-10-27,East,mallar3,Mallard,1,55,35.3
2024-10-27,West,norsho,Northern Shoveler,1,10,35.3
2024-10-27,East,norsho,Northern Shoveler,0,0,35.3
2024-10-27,West,commer,Common Merganser,0,0,35.3
2024-10-27,West,comeid,Common Eider,0,0,35.3
2024-10-27,West,mallar3,Mallard,1,2,35.3
2024-10-27,West,gadwal1,Gadwall,0,0,35.3
2024-10-27,West,eurwig,Eurasian Wigeon,1,30,35.3
2024-10-27,East,compocha,Common Pochard,0,0,35.3
2024-10-27,West,norpin,Northern Pintail,1,2,35.3
2024-10-27,West,compocha,Common Pochard,0,0,35.3
2024-10-27,West,tufduc,Tufted Duck,0,0,35.3
2024-02-02,East,norsho,Northern Shoveler,0,0,35.6
2024-02-02,East,comeid,Common Eider,0,0,35.6
2024-02-02,East,commer,Common Merganser,1,1,35.6
2024-02-02,East,tufduc,Tufted Duck,1,1,35.6
2024-02-02,East,compocha,Common Pochard,0,0,35.6
2024-02-02,East,norpin,Northern Pintail,0,0,35.6
2024-02-02,East,gadwal1,Gadwall,0,0,35.6
2024-02-02,East,mallar3,Mallard,1,1,35.6
2024-02-02,East,eurwig,Eurasian Wigeon,0,0,35.6
2024-02-02,West,commer,Common Merganser,0,0,35.6
2024-02-02,West,comeid,Common Eider,1,6,35.6
2024-02-02,West,mallar3,Mallard,0,0,35.6
2024-02-02,West,gadwal1,Gadwall,0,0,35.6
2024-02-02,West,eurwig,Eurasian Wigeon,0,0,35.6
2024-02-02,West,norsho,Northern Shoveler,0,0,35.6
2024-02-02,West,compocha,Common Pochard,0,0,35.6
2024-02-02,West,tufduc,Tufted Duck,0,0,35.6
2024-02-02,West,norpin,Northern Pintail,0,0,35.6
2024-03-09,East,gadwal1,Gadwall,0,0,35.8
2024-03-09,East,comeid,Common Eider,1,2,35.8
2024-03-09,East,commer,Common Merganser,1,1,35.8
2024-03-09,East,tufduc,Tufted Duck,1,50,35.8
2024-03-09,East,compocha,Common Pochard,0,0,35.8
2024-03-09,East,norpin,Northern Pintail,1,1,35.8
2024-03-09,East,eurwig,Eurasian Wigeon,1,40,35.8
2024-03-09,East,norsho,Northern Shoveler,0,0,35.8
2024-03-09,East,mallar3,Mallard,1,10,35.8
2024-03-09,West,comeid,Common Eider,0,0,35.8
2024-03-09,West,mallar3,Mallard,1,6,35.8
2024-03-09,West,gadwal1,Gadwall,0,0,35.8
2024-03-09,West,eurwig,Eurasian Wigeon,1,216,35.8
2024-03-09,West,norsho,Northern Shoveler,1,12,35.8
2024-03-09,West,compocha,Common Pochard,0,0,35.8
2024-03-09,West,tufduc,Tufted Duck,0,0,35.8
2024-03-09,West,commer,Common Merganser,0,0,35.8
2024-03-09,West,norpin,Northern Pintail,1,2,35.8
2024-04-02,East,gadwal1,Gadwall,0,0,36.0
2024-04-02,East,norsho,Northern Shoveler,0,0,36.0
2024-04-02,East,comeid,Common Eider,0,0,36.0
2024-04-02,East,commer,Common Merganser,0,0,36.0
2024-04-02,East,tufduc,Tufted Duck,0,0,36.0
2024-04-02,East,compocha,Common Pochard,0,0,36.0
2024-04-02,East,norpin,Northern Pintail,0,0,36.0
2024-04-02,East,eurwig,Eurasian Wigeon,0,0,36.0
2024-04-02,East,mallar3,Mallard,0,0,36.0
2024-04-02,West,norsho,Northern Shoveler,1,1,36.0
2024-04-02,West,comeid,Common Eider,0,0,36.0
2024-04-02,West,commer,Common Merganser,0,0,36.0
2024-04-02,West,tufduc,Tufted Duck,1,6,36.0
2024-04-02,West,compocha,Common Pochard,0,0,36.0
2024-04-02,West,norpin,Northern Pintail,1,1,36.0
2024-04-02,West,eurwig,Eurasian Wigeon,1,1,36.0
2024-04-02,West,gadwal1,Gadwall,0,0,36.0
2024-04-02,West,mallar3,Mallard,1,1,36.0
2024-03-11,East,eurwig,Eurasian Wigeon,0,0,36.1
2024-03-11,East,norpin,Northern Pintail,0,0,36.1
2024-03-11,East,norsho,Northern Shoveler,0,0,36.1
2024-03-11,East,comeid,Common Eider,0,0,36.1
2024-03-11,East,tufduc,Tufted Duck,0,0,36.1
2024-03-11,East,commer,Common Merganser,0,0,36.1
2024-03-11,East,gadwal1,Gadwall,0,0,36.1
2024-03-11,East,compocha,Common Pochard,0,0,36.1
2024-03-11,East,mallar3,Mallard,0,0,36.1
2024-03-11,West,compocha,Common Pochard,0,0,36.1
2024-03-11,West,comeid,Common Eider,0,0,36.1
2024-03-11,West,commer,Common Merganser,0,0,36.1
2024-03-11,West,tufduc,Tufted Duck,1,1,36.1
2024-03-11,West,norpin,Northern Pintail,1,8,36.1
2024-03-11,West,eurwig,Eurasian Wigeon,1,574,36.1
2024-03-11,West,gadwal1,Gadwall,0,0,36.1
2024-03-11,West,mallar3,Mallard,1,12,36.1
2024-03-11,West,norsho,Northern Shoveler,1,68,36.1
2024-01-13,West,eurwig,Eurasian Wigeon,0,0,36.5
2024-01-13,West,norpin,Northern Pintail,0,0,36.5
2024-01-13,East,norsho,Northern Shoveler,0,0,36.5
2024-01-13,West,compocha,Common Pochard,0,0,36.5
2024-01-13,West,tufduc,Tufted Duck,0,0,36.5
2024-01-13,West,commer,Common Merganser,0,0,36.5
2024-01-13,West,comeid,Common Eider,0,0,36.5
2024-01-13,West,norsho,Northern Shoveler,0,0,36.5
2024-01-13,East,norpin,Northern Pintail,0,0,36.5
2024-01-13,East,gadwal1,Gadwall,0,0,36.5
2024-01-13,East,eurwig,Eurasian Wigeon,0,0,36.5
2024-01-13,East,compocha,Common Pochard,0,0,36.5
2024-01-13,East,tufduc,Tufted Duck,0,0,36.5
2024-01-13,East,commer,Common Merganser,0,0,36.5
2024-01-13,East,comeid,Common Eider,0,0,36.5
2024-01-13,West,gadwal1,Gadwall,0,0,36.5
2024-01-13,East,mallar3,Mallard,0,0,36.5
2024-01-13,West,mallar3,Mallard,0,0,36.5
2024-05-16,East,compocha,Common Pochard,0,0,36.5
2024-05-16,East,comeid,Common Eider,0,0,36.5
2024-05-16,East,norsho,Northern Shoveler,0,0,36.5
2024-05-16,West,mallar3,Mallard,0,0,36.5
2024-05-16,West,gadwal1,Gadwall,0,0,36.5
2024-05-16,West,eurwig,Eurasian Wigeon,0,0,36.5
2024-05-16,West,compocha,Common Pochard,0,0,36.5
2024-05-16,West,tufduc,Tufted Duck,0,0,36.5
2024-05-16,West,commer,Common Merganser,0,0,36.5
2024-05-16,West,norpin,Northern Pintail,0,0,36.5
2024-05-16,West,norsho,Northern Shoveler,0,0,36.5
2024-05-16,East,mallar3,Mallard,1,15,36.5
2024-05-16,East,gadwal1,Gadwall,0,0,36.5
2024-05-16,East,eurwig,Eurasian Wigeon,0,0,36.5
2024-05-16,East,norpin,Northern Pintail,0,0,36.5
2024-05-16,East,tufduc,Tufted Duck,0,0,36.5
2024-05-16,East,commer,Common Merganser,0,0,36.5
2024-05-16,West,comeid,Common Eider,0,0,36.5
2024-04-05,East,gadwal1,Gadwall,0,0,36.7
2024-04-05,East,norsho,Northern Shoveler,0,0,36.7
2024-04-05,East,comeid,Common Eider,0,0,36.7
2024-04-05,East,commer,Common Merganser,0,0,36.7
2024-04-05,East,tufduc,Tufted Duck,0,0,36.7
2024-04-05,East,norpin,Northern Pintail,0,0,36.7
2024-04-05,East,eurwig,Eurasian Wigeon,0,0,36.7
2024-04-05,East,mallar3,Mallard,0,0,36.7
2024-04-05,East,compocha,Common Pochard,0,0,36.7
2024-04-05,West,comeid,Common Eider,1,1,36.7
2024-04-05,West,gadwal1,Gadwall,0,0,36.7
2024-04-05,West,eurwig,Eurasian Wigeon,1,1,36.7
2024-04-05,West,norpin,Northern Pintail,1,1,36.7
2024-04-05,West,mallar3,Mallard,1,1,36.7
2024-04-05,West,compocha,Common Pochard,0,0,36.7
2024-04-05,West,tufduc,Tufted Duck,1,1,36.7
2024-04-05,West,commer,Common Merganser,0,0,36.7
2024-04-05,West,norsho,Northern Shoveler,1,1,36.7
2024-01-23,East,mallar3,Mallard,0,0,37.0
2024-01-23,East,comeid,Common Eider,0,0,37.0
2024-01-23,East,commer,Common Merganser,0,0,37.0
2024-01-23,East,tufduc,Tufted Duck,0,0,37.0
2024-01-23,East,compocha,Common Pochard,0,0,37.0
2024-01-23,East,norpin,Northern Pintail,0,0,37.0
2024-01-23,East,eurwig,Eurasian Wigeon,0,0,37.0
2024-01-23,East,gadwal1,Gadwall,0,0,37.0
2024-01-23,East,norsho,Northern Shoveler,0,0,37.0
2024-01-23,West,norsho,Northern Shoveler,0,0,37.0
2024-01-23,West,commer,Common Merganser,0,0,37.0
2024-01-23,West,tufduc,Tufted Duck,0,0,37.0
2024-01-23,West,compocha,Common Pochard,0,0,37.0
2024-01-23,West,norpin,Northern Pintail,0,0,37.0
2024-01-23,West,eurwig,Eurasian Wigeon,0,0,37.0
2024-01-23,West,gadwal1,Gadwall,0,0,37.0
2024-01-23,West,mallar3,Mallard,0,0,37.0
2024-01-23,West,comeid,Common Eider,0,0,37.0
2024-06-28,East,gadwal1,Gadwall,0,0,37.1
2024-06-28,East,norsho,Northern Shoveler,0,0,37.1
2024-06-28,East,comeid,Common Eider,0,0,37.1
2024-06-28,East,commer,Common Merganser,0,0,37.1
2024-06-28,East,tufduc,Tufted Duck,0,0,37.1
2024-06-28,East,norpin,Northern Pintail,0,0,37.1
2024-06-28,East,eurwig,Eurasian Wigeon,0,0,37.1
2024-06-28,East,mallar3,Mallard,0,0,37.1
2024-06-28,East,compocha,Common Pochard,0,0,37.1
2024-06-28,West,comeid,Common Eider,0,0,37.1
2024-06-28,West,commer,Common Merganser,0,0,37.1
2024-06-28,West,tufduc,Tufted Duck,1,20,37.1
2024-06-28,West,compocha,Common Pochard,0,0,37.1
2024-06-28,West,norpin,Northern Pintail,0,0,37.1
2024-06-28,West,eurwig,Eurasian Wigeon,1,15,37.1
2024-06-28,West,gadwal1,Gadwall,0,0,37.1
2024-06-28,West,mallar3,Mallard,1,12,37.1
2024-06-28,West,norsho,Northern Shoveler,1,10,37.1
2024-02-11,West,eurwig,Eurasian Wigeon,1,2000,37.2
2024-02-11,West,norpin,Northern Pintail,1,20,37.2
2024-02-11,West,compocha,Common Pochard,0,0,37.2
2024-02-11,West,tufduc,Tufted Duck,1,1,37.2
2024-02-11,West,commer,Common Merganser,0,0,37.2
2024-02-11,West,comeid,Common Eider,1,12,37.2
2024-02-11,East,mallar3,Mallard,1,9,37.2
2024-02-11,East,compocha,Common Pochard,0,0,37.2
2024-02-11,East,eurwig,Eurasian Wigeon,0,0,37.2
2024-02-11,East,norpin,Northern Pintail,0,0,37.2
2024-02-11,West,gadwal1,Gadwall,0,0,37.2
2024-02-11,East,tufduc,Tufted Duck,1,60,37.2
2024-02-11,East,commer,Common Merganser,0,0,37.2
2024-02-11,East,comeid,Common Eider,0,0,37.2
2024-02-11,East,norsho,Northern Shoveler,0,0,37.2
2024-02-11,East,gadwal1,Gadwall,0,0,37.2
2024-02-11,West,mallar3,Mallard,1,66,37.2
2024-02-11,West,norsho,Northern Shoveler,1,5,37.2
2024-01-03,East,comeid,Common Eider,0,0,37.2
2024-01-03,East,norsho,Northern Shoveler,0,0,37.2
2024-01-03,West,mallar3,Mallard,1,32,37.2
2024-01-03,West,gadwal1,Gadwall,0,0,37.2
2024-01-03,West,eurwig,Eurasian Wigeon,1,10,37.2
2024-01-03,West,compocha,Common Pochard,0,0,37.2
2024-01-03,West,tufduc,Tufted Duck,1,30,37.2
2024-01-03,West,commer,Common Merganser,1,10,37.2
2024-01-03,West,comeid,Common Eider,0,0,37.2
2024-01-03,West,norpin,Northern Pintail,1,2,37.2
2024-01-03,East,mallar3,Mallard,0,0,37.2
2024-01-03,East,gadwal1,Gadwall,0,0,37.2
2024-01-03,East,eurwig,Eurasian Wigeon,0,0,37.2
2024-01-03,East,norpin,Northern Pintail,0,0,37.2
2024-01-03,East,compocha,Common Pochard,0,0,37.2
2024-01-03,East,tufduc,Tufted Duck,0,0,37.2
2024-01-03,West,norsho,Northern Shoveler,1,10,37.2
2024-01-03,East,commer,Common Merganser,0,0,37.2
2024-03-10,East,eurwig,Eurasian Wigeon,0,0,37.5
2024-03-10,East,norpin,Northern Pintail,0,0,37.5
2024-03-10,East,compocha,Common Pochard,0,0,37.5
2024-03-10,East,comeid,Common Eider,0,0,37.5
2024-03-10,East,commer,Common Merganser,0,0,37.5
2024-03-10,East,norsho,Northern Shoveler,0,0,37.5
2024-03-10,East,gadwal1,Gadwall,0,0,37.5
2024-03-10,East,tufduc,Tufted Duck,1,200,37.5
2024-03-10,East,mallar3,Mallard,1,6,37.5
2024-03-10,West,norpin,Northern Pintail,1,2,37.5
2024-03-10,West,comeid,Common Eider,0,0,37.5
2024-03-10,West,commer,Common Merganser,1,2,37.5
2024-03-10,West,tufduc,Tufted Duck,0,0,37.5
2024-03-10,West,compocha,Common Pochard,0,0,37.5
2024-03-10,West,eurwig,Eurasian Wigeon,1,352,37.5
2024-03-10,West,gadwal1,Gadwall,0,0,37.5
2024-03-10,West,mallar3,Mallard,1,67,37.5
2024-03-10,West,norsho,Northern Shoveler,1,13,37.5
2024-12-08,East,gadwal1,Gadwall,0,0,37.6
2024-12-08,East,norsho,Northern Shoveler,0,0,37.6
2024-12-08,East,comeid,Common Eider,1,1,37.6
2024-12-08,East,commer,Common Merganser,1,30,37.6
2024-12-08,East,tufduc,Tufted Duck,1,4,37.6
2024-12-08,East,norpin,Northern Pintail,0,0,37.6
2024-12-08,East,eurwig,Eurasian Wigeon,0,0,37.6
2024-12-08,East,mallar3,Mallard,1,1,37.6
2024-12-08,East,compocha,Common Pochard,0,0,37.6
2024-12-08,West,comeid,Common Eider,0,0,37.6
2024-12-08,West,mallar3,Mallard,0,0,37.6
2024-12-08,West,gadwal1,Gadwall,0,0,37.6
2024-12-08,West,eurwig,Eurasian Wigeon,0,0,37.6
2024-12-08,West,norpin,Northern Pintail,0,0,37.6
2024-12-08,West,norsho,Northern Shoveler,0,0,37.6
2024-12-08,West,compocha,Common Pochard,0,0,37.6
2024-12-08,West,tufduc,Tufted Duck,0,0,37.6
2024-12-08,West,commer,Common Merganser,0,0,37.6
2024-01-04,East,norsho,Northern Shoveler,0,0,37.8
2024-01-04,East,comeid,Common Eider,0,0,37.8
2024-01-04,East,commer,Common Merganser,0,0,37.8
2024-01-04,East,tufduc,Tufted Duck,0,0,37.8
2024-01-04,East,compocha,Common Pochard,0,0,37.8
2024-01-04,East,norpin,Northern Pintail,0,0,37.8
2024-01-04,East,gadwal1,Gadwall,0,0,37.8
2024-01-04,East,mallar3,Mallard,0,0,37.8
2024-01-04,East,eurwig,Eurasian Wigeon,0,0,37.8
2024-01-04,West,comeid,Common Eider,1,13,37.8
2024-01-04,West,norsho,Northern Shoveler,1,18,37.8
2024-01-04,West,gadwal1,Gadwall,0,0,37.8
2024-01-04,West,eurwig,Eurasian Wigeon,1,1,37.8
2024-01-04,West,norpin,Northern Pintail,1,1,37.8
2024-01-04,West,mallar3,Mallard,1,3,37.8
2024-01-04,West,tufduc,Tufted Duck,1,10,37.8
2024-01-04,West,commer,Common Merganser,1,4,37.8
2024-01-04,West,compocha,Common Pochard,0,0,37.8
2024-12-17,East,gadwal1,Gadwall,0,0,38.0
2024-12-17,East,norsho,Northern Shoveler,0,0,38.0
2024-12-17,East,comeid,Common Eider,0,0,38.0
2024-12-17,East,commer,Common Merganser,0,0,38.0
2024-12-17,East,tufduc,Tufted Duck,0,0,38.0
2024-12-17,East,compocha,Common Pochard,0,0,38.0
2024-12-17,East,norpin,Northern Pintail,0,0,38.0
2024-12-17,East,mallar3,Mallard,0,0,38.0
2024-12-17,East,eurwig,Eurasian Wigeon,0,0,38.0
2024-12-17,West,comeid,Common Eider,0,0,38.0
2024-12-17,West,mallar3,Mallard,0,0,38.0
2024-12-17,West,gadwal1,Gadwall,0,0,38.0
2024-12-17,West,eurwig,Eurasian Wigeon,0,0,38.0
2024-12-17,West,norpin,Northern Pintail,0,0,38.0
2024-12-17,West,norsho,Northern Shoveler,0,0,38.0
2024-12-17,West,tufduc,Tufted Duck,0,0,38.0
2024-12-17,West,commer,Common Merganser,0,0,38.0
2024-12-17,West,compocha,Common Pochard,0,0,38.0
2024-08-23,East,norsho,Northern Shoveler,0,0,38.5
2024-08-23,East,comeid,Common Eider,1,3,38.5
2024-08-23,East,commer,Common Merganser,1,14,38.5
2024-08-23,East,tufduc,Tufted Duck,0,0,38.5
2024-08-23,East,compocha,Common Pochard,0,0,38.5
2024-08-23,East,norpin,Northern Pintail,0,0,38.5
2024-08-23,East,gadwal1,Gadwall,0,0,38.5
2024-08-23,East,mallar3,Mallard,1,6,38.5
2024-08-23,East,eurwig,Eurasian Wigeon,0,0,38.5
2024-08-23,West,comeid,Common Eider,0,0,38.5
2024-08-23,West,mallar3,Mallard,1,320,38.5
2024-08-23,West,gadwal1,Gadwall,0,0,38.5
2024-08-23,West,eurwig,Eurasian Wigeon,1,100,38.5
2024-08-23,West,norsho,Northern Shoveler,0,0,38.5
2024-08-23,West,compocha,Common Pochard,0,0,38.5
2024-08-23,West,tufduc,Tufted Duck,1,2,38.5
2024-08-23,West,commer,Common Merganser,0,0,38.5
2024-08-23,West,norpin,Northern Pintail,0,0,38.5
2024-12-15,East,mallar3,Mallard,0,0,38.7
2024-12-15,East,comeid,Common Eider,0,0,38.7
2024-12-15,East,commer,Common Merganser,1,3,38.7
2024-12-15,East,tufduc,Tufted Duck,0,0,38.7
2024-12-15,East,compocha,Common Pochard,0,0,38.7
2024-12-15,East,norpin,Northern Pintail,0,0,38.7
2024-12-15,East,eurwig,Eurasian Wigeon,0,0,38.7
2024-12-15,East,gadwal1,Gadwall,0,0,38.7
2024-12-15,East,norsho,Northern Shoveler,0,0,38.7
2024-12-15,West,norsho,Northern Shoveler,0,0,38.7
2024-12-15,West,commer,Common Merganser,0,0,38.7
2024-12-15,West,mallar3,Mallard,0,0,38.7
2024-12-15,West,gadwal1,Gadwall,0,0,38.7
2024-12-15,West,eurwig,Eurasian Wigeon,0,0,38.7
2024-12-15,West,comeid,Common Eider,0,0,38.7
2024-12-15,West,compocha,Common Pochard,0,0,38.7
2024-12-15,West,tufduc,Tufted Duck,0,0,38.7
2024-12-15,West,norpin,Northern Pintail,0,0,38.7
2024-12-18,East,norsho,Northern Shoveler,0,0,38.9
2024-12-18,East,comeid,Common Eider,0,0,38.9
2024-12-18,East,commer,Common Merganser,0,0,38.9
2024-12-18,East,tufduc,Tufted Duck,0,0,38.9
2024-12-18,East,compocha,Common Pochard,0,0,38.9
2024-12-18,East,norpin,Northern Pintail,0,0,38.9
2024-12-18,East,gadwal1,Gadwall,0,0,38.9
2024-12-18,East,mallar3,Mallard,0,0,38.9
2024-12-18,East,eurwig,Eurasian Wigeon,0,0,38.9
2024-12-18,West,comeid,Common Eider,0,0,38.9
2024-12-18,West,mallar3,Mallard,0,0,38.9
2024-12-18,West,gadwal1,Gadwall,0,0,38.9
2024-12-18,West,eurwig,Eurasian Wigeon,0,0,38.9
2024-12-18,West,norsho,Northern Shoveler,0,0,38.9
2024-12-18,West,compocha,Common Pochard,0,0,38.9
2024-12-18,West,tufduc,Tufted Duck,0,0,38.9
2024-12-18,West,commer,Common Merganser,0,0,38.9
2024-12-18,West,norpin,Northern Pintail,0,0,38.9
2024-12-09,East,gadwal1,Gadwall,0,0,39.4
2024-12-09,East,comeid,Common Eider,0,0,39.4
2024-12-09,East,commer,Common Merganser,0,0,39.4
2024-12-09,East,tufduc,Tufted Duck,0,0,39.4
2024-12-09,East,compocha,Common Pochard,0,0,39.4
2024-12-09,East,norpin,Northern Pintail,0,0,39.4
2024-12-09,East,eurwig,Eurasian Wigeon,0,0,39.4
2024-12-09,East,norsho,Northern Shoveler,0,0,39.4
2024-12-09,East,mallar3,Mallard,0,0,39.4
2024-12-09,West,comeid,Common Eider,0,0,39.4
2024-12-09,West,mallar3,Mallard,0,0,39.4
2024-12-09,West,gadwal1,Gadwall,0,0,39.4
2024-12-09,West,eurwig,Eurasian Wigeon,0,0,39.4
2024-12-09,West,norsho,Northern Shoveler,0,0,39.4
2024-12-09,West,compocha,Common Pochard,0,0,39.4
2024-12-09,West,tufduc,Tufted Duck,0,0,39.4
2024-12-09,West,commer,Common Merganser,0,0,39.4
2024-12-09,West,norpin,Northern Pintail,0,0,39.4
2024-01-22,East,mallar3,Mallard,0,0,39.5
2024-01-22,East,comeid,Common Eider,0,0,39.5
2024-01-22,East,commer,Common Merganser,0,0,39.5
2024-01-22,East,tufduc,Tufted Duck,0,0,39.5
2024-01-22,East,compocha,Common Pochard,0,0,39.5
2024-01-22,East,norpin,Northern Pintail,0,0,39.5
2024-01-22,East,eurwig,Eurasian Wigeon,0,0,39.5
2024-01-22,East,gadwal1,Gadwall,0,0,39.5
2024-01-22,East,norsho,Northern Shoveler,0,0,39.5
2024-01-22,West,norsho,Northern Shoveler,0,0,39.5
2024-01-22,West,commer,Common Merganser,0,0,39.5
2024-01-22,West,tufduc,Tufted Duck,0,0,39.5
2024-01-22,West,compocha,Common Pochard,0,0,39.5
2024-01-22,West,norpin,Northern Pintail,0,0,39.5
2024-01-22,West,eurwig,Eurasian Wigeon,0,0,39.5
2024-01-22,West,gadwal1,Gadwall,0,0,39.5
2024-01-22,West,mallar3,Mallard,0,0,39.5
2024-01-22,West,comeid,Common Eider,0,0,39.5
2024-11-28,East,eurwig,Eurasian Wigeon,0,0,39.7
2024-11-28,East,norpin,Northern Pintail,0,0,39.7
2024-11-28,East,compocha,Common Pochard,0,0,39.7
2024-11-28,East,norsho,Northern Shoveler,0,0,39.7
2024-11-28,East,commer,Common Merganser,0,0,39.7
2024-11-28,East,comeid,Common Eider,0,0,39.7
2024-11-28,East,gadwal1,Gadwall,0,0,39.7
2024-11-28,East,tufduc,Tufted Duck,0,0,39.7
2024-11-28,East,mallar3,Mallard,0,0,39.7
2024-11-28,West,mallar3,Mallard,0,0,39.7
2024-11-28,West,comeid,Common Eider,0,0,39.7
2024-11-28,West,commer,Common Merganser,0,0,39.7
2024-11-28,West,tufduc,Tufted Duck,0,0,39.7
2024-11-28,West,compocha,Common Pochard,0,0,39.7
2024-11-28,West,norpin,Northern Pintail,0,0,39.7
2024-11-28,West,eurwig,Eurasian Wigeon,0,0,39.7
2024-11-28,West,gadwal1,Gadwall,0,0,39.7
2024-11-28,West,norsho,Northern Shoveler,0,0,39.7
2024-02-03,East,comeid,Common Eider,0,0,39.9
2024-02-03,East,commer,Common Merganser,1,4,39.9
2024-02-03,East,tufduc,Tufted Duck,1,1,39.9
2024-02-03,East,compocha,Common Pochard,0,0,39.9
2024-02-03,East,norpin,Northern Pintail,0,0,39.9
2024-02-03,East,eurwig,Eurasian Wigeon,0,0,39.9
2024-02-03,East,gadwal1,Gadwall,0,0,39.9
2024-02-03,East,mallar3,Mallard,1,1,39.9
2024-02-03,East,norsho,Northern Shoveler,0,0,39.9
2024-02-03,West,comeid,Common Eider,1,150,39.9
2024-02-03,West,mallar3,Mallard,1,144,39.9
2024-02-03,West,gadwal1,Gadwall,0,0,39.9
2024-02-03,West,eurwig,Eurasian Wigeon,1,71,39.9
2024-02-03,West,norsho,Northern Shoveler,1,5,39.9
2024-02-03,West,compocha,Common Pochard,0,0,39.9
2024-02-03,West,tufduc,Tufted Duck,1,18,39.9
2024-02-03,West,commer,Common Merganser,1,5,39.9
2024-02-03,West,norpin,Northern Pintail,1,3,39.9
2024-02-01,East,mallar3,Mallard,0,0,40.0
2024-02-01,East,comeid,Common Eider,0,0,40.0
2024-02-01,East,commer,Common Merganser,0,0,40.0
2024-02-01,East,tufduc,Tufted Duck,0,0,40.0
2024-02-01,East,compocha,Common Pochard,0,0,40.0
